ts,venue,item_id,qty_base,base_unit,direction,reason,source_ref,actor,note
2026-06-23,stow,lightspeed:20492637,49500.0,ml,in,receive,invoice:lion:94726092,invoice-pipeline,S & W Pacific Ale 49.5L KEG
2026-06-23,stow,lightspeed:20786711,49500.0,ml,in,receive,invoice:lion:94726092,invoice-pipeline,Kirin Ichb 5% 49.5L KEG
2026-06-23,stow,lightspeed:23216243,49500.0,ml,in,receive,invoice:lion:94726092,invoice-pipeline,Guinness 49.5L KEG
2026-06-23,stow,paramount:66317,700.0,ml,in,receive,invoice:paramount:5392564,invoice-pipeline,ZACAPA CENTENARIO 23 : 700 ml
2026-06-23,stow,select-fresh:EDMVI,1.00,each,in,receive,invoice:select_fresh:3064349,invoice-pipeline,EDIBLE FLOWER MIXED VIOLA PUN
2026-06-23,stow,select-fresh:FLWBB,1.00,each,in,receive,invoice:select_fresh:3064349,invoice-pipeline,FLOWER BABYS BREATH BCH (*)
2026-06-23,stow,select-fresh:HRMIN,2.00,each,in,receive,invoice:select_fresh:3064349,invoice-pipeline,HERB MINT ROUND LEAF BCH
2026-06-23,stow,select-fresh:HSHIR,1.00,each,in,receive,invoice:select_fresh:3064349,invoice-pipeline,HERB SHISO RED BCH
2026-06-23,stow,select-fresh:LEMK,1000.00,g,in,receive,invoice:select_fresh:3064349,invoice-pipeline,LEMON KG
2026-06-24,hg,select-fresh:BEANK,1000.00,g,in,receive,invoice:select_fresh:3064370,invoice-pipeline,BEAN GREEN KG
2026-06-24,hg,select-fresh:BUSHTOMG,200.000,g,in,receive,invoice:select_fresh:3064370,invoice-pipeline,KUTJERA BUSH TOMATO WHOLE100GM
2026-06-24,hg,select-fresh:CHLR,200.00,g,in,receive,invoice:select_fresh:3064370,invoice-pipeline,CHILLI RED LONG KG
2026-06-24,hg,select-fresh:CHOI,2.00,each,in,receive,invoice:select_fresh:3064370,invoice-pipeline,CHOI SUM BCH
2026-06-24,hg,select-fresh:CORNE,3.00,each,in,receive,invoice:select_fresh:3064370,invoice-pipeline,CORN ON COB EA
2026-06-24,hg,select-fresh:EG700P,12.00,each,in,receive,invoice:select_fresh:3064370,invoice-pipeline,EGG 700GM PACK (DOZ)
2026-06-24,hg,select-fresh:LETGMB,1.00,each,in,receive,invoice:select_fresh:3064370,invoice-pipeline,LETTUCE BABY GEM BAG
2026-06-24,hg,select-fresh:MUSKBP,300.0000,g,in,receive,invoice:select_fresh:3064370,invoice-pipeline,MUSHROOM KING BROWN 150g PUN
2026-06-24,hg,select-fresh:SHAL,4.00,each,in,receive,invoice:select_fresh:3064370,invoice-pipeline,SHALLOT BCH
2026-06-24,hg,select-fresh:XDCAR05,2000.00,g,in,receive,invoice:select_fresh:3064370,invoice-pipeline,CARROT DICED 5MM KG
2026-06-24,hg,select-fresh:XSHRCAB,1000.00,g,in,receive,invoice:select_fresh:3064370,invoice-pipeline,CABBAGE GREEN SHREDDED
2026-06-24,hg,select-fresh:XSHRCAR,1000.00,g,in,receive,invoice:select_fresh:3064370,invoice-pipeline,CARROT SHREDDED
2026-06-24,stow,be-foods:10228,5000.00,g,in,receive,invoice:be_foods:6847091,invoice-pipeline,CHICKEN 1/2 BREAST (F)
2026-06-24,stow,be-foods:10536,12000.00,g,in,receive,invoice:be_foods:6847091,invoice-pipeline,CHICKEN BONE 12KG
2026-06-24,stow,lion:1259402,1,each,in,receive,invoice:lion:94728449,invoice-pipeline,1259402
2026-06-24,stow,select-fresh:HBAS,3.00,each,in,receive,invoice:select_fresh:3065346,invoice-pipeline,HERB BASIL BCH
2026-06-24,stow,select-fresh:SHAL,4.00,each,in,receive,invoice:select_fresh:3065346,invoice-pipeline,SHALLOT BCH
2026-06-24,stow,select-fresh:TOMCP,4.00,each,in,receive,invoice:select_fresh:3065346,invoice-pipeline,TOMATO CHERRY PUN
2026-06-24,stow,select-fresh:ZUCK,1000.00,g,in,receive,invoice:select_fresh:3065346,invoice-pipeline,ZUCCHINI GREEN KG
2026-06-25,hg,andrews-meat:1890K,12710.00,g,in,receive,invoice:andrews_meat:INV3401843,invoice-pipeline,BEEF TOPSIDE WAGYU MB8+
2026-06-25,hg,select-fresh:HCHI,6.00,each,in,receive,invoice:select_fresh:3066561,invoice-pipeline,HERB CHIVES BCH
2026-06-25,hg,select-fresh:PGAR,1000.00,g,in,receive,invoice:select_fresh:3066561,invoice-pipeline,PROCESS GARLIC PEELED KG
2026-06-25,hg,select-fresh:PRPOTP,2000.00,g,in,receive,invoice:select_fresh:3066561,invoice-pipeline,POTATO PEELED PROCESSING KG
2026-06-25,hg,select-fresh:SHAL,4.00,each,in,receive,invoice:select_fresh:3066561,invoice-pipeline,SHALLOT BCH
2026-06-25,hg,select-fresh:XCAUFL,3000.00,g,in,receive,invoice:select_fresh:3066561,invoice-pipeline,CAULIFLOWER FLORETS
2026-06-25,stow,be-foods:10796,1000.00,g,in,receive,invoice:be_foods:6865733,invoice-pipeline,PROSCIUTTO SLICED 500G #
2026-06-25,stow,be-foods:11602,1.00,each,in,receive,invoice:be_foods:6865733,invoice-pipeline,ANTIPASTO - SUNDRIED
2026-06-25,stow,be-foods:12776,5000.00,g,in,receive,invoice:be_foods:6865733,invoice-pipeline,CHICKEN BREAST (F) SLICE
2026-06-25,stow,be-foods:13466,5000.00,g,in,receive,invoice:be_foods:6865733,invoice-pipeline,BACON - CAFE BACON HALF
2026-06-25,stow,be-foods:13582,10.00,each,in,receive,invoice:be_foods:6865733,invoice-pipeline,FZ PRAWN - RAW MEAT (I)
2026-06-25,stow,be-foods:17250,1.00,each,in,receive,invoice:be_foods:6865733,invoice-pipeline,PEPPERS - JALAPENO
2026-06-25,stow,be-foods:18310,3.00,each,in,receive,invoice:be_foods:6865733,invoice-pipeline,CANNED - PINEAPPLE PIZZA
2026-06-25,stow,be-foods:18484,1.00,each,in,receive,invoice:be_foods:6865733,invoice-pipeline,CANNED - ANCHOVY FILLETS
2026-06-25,stow,be-foods:19626,2000.00,g,in,receive,invoice:be_foods:6865733,invoice-pipeline,SAUSAGE - MILD SPANISH
2026-06-25,stow,be-foods:27544,10.00,each,in,receive,invoice:be_foods:6865733,invoice-pipeline,HAM - SOCCERBALL SLICED
2026-06-25,stow,be-foods:28366,1.00,each,in,receive,invoice:be_foods:6865733,invoice-pipeline,OIL - VEGETABLE W BUNG
2026-06-25,stow,gulli:CALABRESE/CASTLE-UC4,3000.000,g,in,receive,invoice:gulli:CI-414820,invoice-pipeline,KRC- Sliced Calabrese Mild Salami 1kg
2026-06-25,stow,gulli:MANFLOPIZ-U,100000.0000,g,in,receive,invoice:gulli:CI-414820,invoice-pipeline,Manildra- Gem West Pizza Flour 12.5kg
2026-06-25,stow,gulli:PAEBOC1-UC6,4000.000,g,in,receive,invoice:gulli:CI-414820,invoice-pipeline,Paesanella- Bocconcini 1kg
2026-06-25,stow,gulli:VEGD004-UC10,1500.0000,g,in,receive,invoice:gulli:CI-414820,invoice-pipeline,Dairy-Free (Vegan) Shredded Mozzarella 500g
2026-06-25,stow,gulli:WINORE-UC10,500.0000,g,in,receive,invoice:gulli:CI-414820,invoice-pipeline,Oregano Leaves Rubbed 500g
2026-06-25,stow,gulli:ZAMSALPEPSLI-UC5,12000.000,g,in,receive,invoice:gulli:CI-414820,invoice-pipeline,Zammit- Sliced Pepperoni Salami 3kg
2026-06-25,stow,jun-pacific:DE81595,1,each,in,receive,invoice:jun_pacific:NB10514193,invoice-pipeline,"""Jun"" Roasted Sesame Seed White"
2026-06-25,stow,jun-pacific:KF8524001,3,each,in,receive,invoice:jun_pacific:NB10514193,invoice-pipeline,“Jun” Frozen Soybean (Edamame)
2026-06-25,stow,jun-pacific:QB8514617,25,each,in,receive,invoice:jun_pacific:NB10514193,invoice-pipeline,“Jun” Marumatsu Vegetable Dumpling 39-41pcs (Vegetable
2026-06-25,stow,lightspeed:20467596,40.000,each,in,receive,invoice:gulli:CI-414820,invoice-pipeline,"Australian Garlic Bread- 9"" x 40"
2026-06-25,stow,lightspeed:22479979,40000.000,g,in,receive,invoice:gulli:CI-414820,invoice-pipeline,Big Cheese- Shredded Mozzarella 2kg
2026-06-25,stow,lightspeed:22873831,100.000,each,in,receive,invoice:gulli:CI-414820,invoice-pipeline,"B Flute Lock Top 11"" Pizza Boxes x 50"
2026-06-25,stow,lightspeed:22873851,150.000,each,in,receive,invoice:gulli:CI-414820,invoice-pipeline,"B Flute Lock Top 13"" Pizza Boxes x 50"
2026-06-25,stow,select-fresh:CHJAL,500.00,g,in,receive,invoice:select_fresh:3066577,invoice-pipeline,CHILLI JALAPENO GREEN KG
2026-06-25,stow,select-fresh:CUCTE,1.00,each,in,receive,invoice:select_fresh:3066577,invoice-pipeline,CUCUMBER TELE/CONTINENTAL EACH
2026-06-25,stow,select-fresh:EDMVI,1.00,each,in,receive,invoice:select_fresh:3066577,invoice-pipeline,EDIBLE FLOWER MIXED VIOLA PUN
2026-06-25,stow,select-fresh:LEME,14.00,each,in,receive,invoice:select_fresh:3066577,invoice-pipeline,LEMON EA
2026-06-26,hg,fresh-fruit-team:CSB,4,each,in,receive,invoice:fresh_fruit_team:INB00109089,invoice-pipeline,Sum (Bunch)
2026-06-26,hg,fresh-fruit-team:SBCH,4,each,in,receive,invoice:fresh_fruit_team:INB00109089,invoice-pipeline,Red Long
2026-06-26,stow,be-foods:10677,10.00,each,in,receive,invoice:be_foods:6873740,invoice-pipeline,CHICKEN - WHOLE BIRD NO.8
2026-06-26,stow,be-foods:10906,7100.00,g,in,receive,invoice:be_foods:6873507,invoice-pipeline,FZ PORK - BELLY R/ON
2026-06-26,stow,be-foods:17530,2000.00,g,in,receive,invoice:be_foods:6873507,invoice-pipeline,MAYONNAISE 1KG(12)
2026-06-26,stow,be-foods:19101,1.00,each,in,receive,invoice:be_foods:6873740,invoice-pipeline,MAIZE CORN FLOUR GLUTEN
2026-06-26,stow,be-foods:28783,4.00,each,in,receive,invoice:be_foods:6873507,invoice-pipeline,TOFU - FRESH PRESS SILKEN
2026-06-26,stow,fresh-fruit-team:BRL,30,each,in,receive,invoice:fresh_fruit_team:INB00109041,invoice-pipeline,Broccolini
2026-06-26,stow,fresh-fruit-team:GRREA,10,each,in,receive,invoice:fresh_fruit_team:INB00109041,invoice-pipeline,Ruby Red
2026-06-26,stow,fresh-fruit-team:HDB,2,each,in,receive,invoice:fresh_fruit_team:INB00109041,invoice-pipeline,Dill
2026-06-26,stow,fresh-fruit-team:KITLEPKG,1,each,in,receive,invoice:fresh_fruit_team:INB00109041,invoice-pipeline,Peeled
2026-06-26,stow,fresh-fruit-team:LCBTPEA,6,each,in,receive,invoice:fresh_fruit_team:INB00109041,invoice-pipeline,Cos Baby Twin Pack
2026-06-26,stow,fresh-fruit-team:LREA,3,each,in,receive,invoice:fresh_fruit_team:INB00109041,invoice-pipeline,Radiccio
2026-06-26,stow,select-fresh:CHSHK,1000.00,g,in,receive,invoice:select_fresh:3067612,invoice-pipeline,CHILLI SHISHITO KG
2026-06-26,stow,select-fresh:CUCTE,1.00,each,in,receive,invoice:select_fresh:3067573,invoice-pipeline,CUCUMBER TELE/CONTINENTAL EACH
2026-06-26,stow,select-fresh:HRMIN,2.00,each,in,receive,invoice:select_fresh:3067573,invoice-pipeline,HERB MINT ROUND LEAF BCH
2026-06-26,stow,select-fresh:HRMIN,3.00,each,in,receive,invoice:select_fresh:3067612,invoice-pipeline,HERB MINT ROUND LEAF BCH
2026-06-26,stow,select-fresh:HSHIR,1.00,each,in,receive,invoice:select_fresh:3067573,invoice-pipeline,HERB SHISO RED BCH
2026-06-26,stow,select-fresh:SHAL,3.00,each,in,receive,invoice:select_fresh:3067612,invoice-pipeline,SHALLOT BCH
2026-06-26,stow,select-fresh:TOMCP,6.00,each,in,receive,invoice:select_fresh:3067612,invoice-pipeline,TOMATO CHERRY PUN
2026-06-26,stow,select-fresh:XSLON5K,1000.00,g,in,receive,invoice:select_fresh:3067612,invoice-pipeline,ONION BROWN SLICED 5MM
2026-06-26,stow,select-fresh:XSLONS1,2000.00,g,in,receive,invoice:select_fresh:3067612,invoice-pipeline,ONION SPANISH SLICED FINE
2026-06-27,stow,select-fresh:AVOE,4.00,each,in,receive,invoice:select_fresh:3068987,invoice-pipeline,AVOCADO EA
2026-06-27,stow,select-fresh:HBAS,3.00,each,in,receive,invoice:select_fresh:3068987,invoice-pipeline,HERB BASIL BCH
2026-06-27,stow,select-fresh:HCHI,4.00,each,in,receive,invoice:select_fresh:3068987,invoice-pipeline,HERB CHIVES BCH
2026-06-27,stow,select-fresh:HCOR,4.00,each,in,receive,invoice:select_fresh:3068987,invoice-pipeline,HERB CORIANDER BCH
2026-06-27,stow,select-fresh:SHAL,3.00,each,in,receive,invoice:select_fresh:3068987,invoice-pipeline,SHALLOT BCH
2026-06-27,stow,select-fresh:TOMCP,2.00,each,in,receive,invoice:select_fresh:3068987,invoice-pipeline,TOMATO CHERRY PUN
2026-06-27,stow,select-fresh:XCAU30,2000.00,g,in,receive,invoice:select_fresh:3068987,invoice-pipeline,CAULIFLOWER FLORETS SML 30MM
2026-06-27,stow,select-fresh:XDPMK05,2000.00,g,in,receive,invoice:select_fresh:3068987,invoice-pipeline,PUMPKIN DICED 5MM KG
2026-06-27,stow,select-fresh:XDSLW,2000.00,g,in,receive,invoice:select_fresh:3068987,invoice-pipeline,DRYSLAW DELUXE
2026-06-27,stow,select-fresh:XSLCPG,4000.00,g,in,receive,invoice:select_fresh:3068987,invoice-pipeline,CAPSICUM GREEN SLICED
2026-06-30,hg,lightspeed:20484930,20000,ml,in,receive,invoice:paramount:5408825,invoice-pipeline,WHITE LIGHT VODKA ORIGINAL : 20000ml
2026-06-30,stow,ilg:390-0210,400.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,ANGOSTURA BITTERS 200ML 12PK R
2026-06-30,stow,ilg:410-6023P,700.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,DISARONNO (AMARETTO)
2026-06-30,stow,ilg:440-7225,7920.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,MONTEITHS CRUSHED A.CIDER 4.5%
2026-06-30,stow,ilg:460-2558,9000.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,COCA COLA ZERO SUGAR CAN CUBE
2026-06-30,stow,lightspeed:20445808,700.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,HENDRICKS GIN
2026-06-30,stow,lightspeed:20445811,4200.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,BOMBAY DRY GIN
2026-06-30,stow,lightspeed:20445854,700.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,JACK DANIELS BOURBON R
2026-06-30,stow,lightspeed:20445897,12000.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,S.PELLEGRINO SPARKLING WATER
2026-06-30,stow,lightspeed:20459552,15000.00,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,COCA COLA
2026-06-30,stow,lightspeed:20484784,4000.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,FEVER TREE LIGHT TONIC
2026-06-30,stow,lightspeed:20484934,2000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,KAHLUA 1 LTR 6PK
2026-06-30,stow,lightspeed:20492637,49500.0,ml,in,receive,invoice:lion:94736140,invoice-pipeline,S & W Pacific Ale 49.5L KEG
2026-06-30,stow,lightspeed:20691646,8520.000,ml,in,receive,invoice:ilg:03721574,invoice-pipeline,CORONA MEXICAN 6PK BRW BX R
2026-06-30,stow,lightspeed:23216243,99000.0,ml,in,receive,invoice:lion:94736140,invoice-pipeline,Guinness 49.5L KEG
2026-06-30,stow,lion:1259402,1,each,in,receive,invoice:lion:94736282,invoice-pipeline,1259402
2026-06-30,stow,paramount:92900,15000.00,ml,in,receive,invoice:paramount:5408849,invoice-pipeline,COCA COLA ZERO SUGAR : 1250 ml
2026-06-30,stow,select-fresh:CAPG2K,2000.00,g,in,receive,invoice:select_fresh:3069924,invoice-pipeline,CAPSICUM GREEN 2NDS KG
2026-06-30,stow,select-fresh:HBAS,2.00,each,in,receive,invoice:select_fresh:3069924,invoice-pipeline,HERB BASIL BCH
2026-06-30,stow,select-fresh:SHAL,2.00,each,in,receive,invoice:select_fresh:3069924,invoice-pipeline,SHALLOT BCH
2026-06-30,stow,select-fresh:TOMCP,4.00,each,in,receive,invoice:select_fresh:3069924,invoice-pipeline,TOMATO CHERRY PUN
2026-06-30,stow,select-fresh:XSLON5K,2000.00,g,in,receive,invoice:select_fresh:3069924,invoice-pipeline,ONION BROWN SLICED 5MM
2026-06-30,stow,select-fresh:XSLONS5,2000.00,g,in,receive,invoice:select_fresh:3069924,invoice-pipeline,ONION SPANISH SLICED 5MM FINE
2026-06-30,stow,select-fresh:ZUCK,1000.00,g,in,receive,invoice:select_fresh:3069924,invoice-pipeline,ZUCCHINI GREEN KG
2026-07-01,stow,be-foods:10258,5000.00,g,in,receive,invoice:be_foods:6884307,invoice-pipeline,CHICKEN THIGH (F) S/OFF
2026-07-01,stow,be-foods:10258,5000.00,g,in,receive,invoice:be_foods:6889760,invoice-pipeline,CHICKEN THIGH (F) S/OFF
2026-07-01,stow,be-foods:10595,15000.00,g,in,receive,invoice:be_foods:6884307,invoice-pipeline,CHICKEN THIGH (F) STRIP
2026-07-01,stow,be-foods:10737,45000.00,g,in,receive,invoice:be_foods:6884307,invoice-pipeline,CHICKEN WING NIBBLE 15KG
2026-07-01,stow,be-foods:10796,3000.00,g,in,receive,invoice:be_foods:6893989,invoice-pipeline,PROSCIUTTO SLICED 500G #
2026-07-01,stow,be-foods:10876,8030.00,g,in,receive,invoice:be_foods:6884307,invoice-pipeline,BEEF - BRISKET YG POINT
2026-07-01,stow,be-foods:11605,1.00,each,in,receive,invoice:be_foods:6893989,invoice-pipeline,ANTIPASTO - CHARGRILLED
2026-07-01,stow,be-foods:11934,5000.00,g,in,receive,invoice:be_foods:6884307,invoice-pipeline,CHICKEN THIGH (F) DICE 4 X
2026-07-01,stow,be-foods:12161,1.00,each,in,receive,invoice:be_foods:6889760,invoice-pipeline,FRIED CRISPY RED ONION
2026-07-01,stow,be-foods:12776,5000.00,g,in,receive,invoice:be_foods:6893989,invoice-pipeline,CHICKEN BREAST (F) SLICE
2026-07-01,stow,be-foods:12874,2000.00,g,in,receive,invoice:be_foods:6889760,invoice-pipeline,MSG 1KG (20)
2026-07-01,stow,be-foods:13466,5000.00,g,in,receive,invoice:be_foods:6893989,invoice-pipeline,BACON - CAFE BACON HALF
2026-07-01,stow,be-foods:14867,1000.00,g,in,receive,invoice:be_foods:6889760,invoice-pipeline,DRY - FRIED GARLIC 1KG (10)
2026-07-01,stow,be-foods:16223,10000.00,g,in,receive,invoice:be_foods:6884307,invoice-pipeline,RICE - JASMINE RICE 10KG
2026-07-01,stow,be-foods:16357,4000.00,ml,in,receive,invoice:be_foods:6893989,invoice-pipeline,FRESH - SOUR CREAM 2L
2026-07-01,stow,be-foods:17670,15240.00,g,in,receive,invoice:be_foods:6884307,invoice-pipeline,FRESH PORK - LEG ROAST
2026-07-01,stow,be-foods:17723,2000.00,g,in,receive,invoice:be_foods:6893989,invoice-pipeline,YOGHURT - GREEK 2KG
2026-07-01,stow,be-foods:18310,6.00,each,in,receive,invoice:be_foods:6893989,invoice-pipeline,CANNED - PINEAPPLE PIZZA
2026-07-01,stow,be-foods:18484,1.00,each,in,receive,invoice:be_foods:6893989,invoice-pipeline,CANNED - ANCHOVY FILLETS
2026-07-01,stow,be-foods:19626,2000.00,g,in,receive,invoice:be_foods:6893989,invoice-pipeline,SAUSAGE - MILD SPANISH
2026-07-01,stow,be-foods:19941,1.00,each,in,receive,invoice:be_foods:6893989,invoice-pipeline,FZ VEGETABLES - IQF CORN
2026-07-01,stow,be-foods:27544,1.00,each,in,receive,invoice:be_foods:6884307,invoice-pipeline,HAM - SOCCERBALL SLICED
2026-07-01,stow,be-foods:27544,12.00,each,in,receive,invoice:be_foods:6893989,invoice-pipeline,HAM - SOCCERBALL SLICED
2026-07-01,stow,be-foods:28366,1.00,each,in,receive,invoice:be_foods:6893989,invoice-pipeline,OIL - VEGETABLE W BUNG
2026-07-01,stow,be-foods:28470,20000.00,g,in,receive,invoice:be_foods:6889760,invoice-pipeline,RICE - THAI JASMINE 20KG
2026-07-01,stow,fresh-fruit-team:AH20T,1,each,in,receive,invoice:fresh_fruit_team:INB00109311,invoice-pipeline,Hass
2026-07-01,stow,fresh-fruit-team:GRREA,20,each,in,receive,invoice:fresh_fruit_team:INB00109311,invoice-pipeline,Ruby Red
2026-07-01,stow,fresh-fruit-team:HRBCH,1,each,in,receive,invoice:fresh_fruit_team:INB00109311,invoice-pipeline,Rosemary
2026-07-01,stow,fresh-fruit-team:LCBTPBX,1,each,in,receive,invoice:fresh_fruit_team:INB00109311,invoice-pipeline,Cos Baby Twin Pack
2026-07-01,stow,fresh-fruit-team:PJEA,7,each,in,receive,invoice:fresh_fruit_team:INB00109311,invoice-pipeline,Jap
2026-07-01,stow,fresh-fruit-team:POTCO20KG,1,each,in,receive,invoice:fresh_fruit_team:INB00109311,invoice-pipeline,Cocktail
2026-07-01,stow,fresh-fruit-team:PQEA,1,each,in,receive,invoice:fresh_fruit_team:INB00109311,invoice-pipeline,Pineapple
2026-07-01,stow,gulli:CALABRESE/CASTLE-UC4,2000.000,g,in,receive,invoice:gulli:CI-418003,invoice-pipeline,KRC- Sliced Calabrese Mild Salami 1kg
2026-07-01,stow,gulli:GUZBAS2-UC4,2000.000,g,in,receive,invoice:gulli:CI-418003,invoice-pipeline,Guzzardi- Basil Pesto Caterers 2kg
2026-07-01,stow,gulli:HASFET2-UC4,2000.000,g,in,receive,invoice:gulli:CI-418003,invoice-pipeline,Hastings Valley- Fetta In Brine 2kg
2026-07-01,stow,gulli:MANFLOPIZ-U,87500.0000,g,in,receive,invoice:gulli:CI-418003,invoice-pipeline,Manildra- Gem West Pizza Flour 12.5kg
2026-07-01,stow,gulli:PAEBOC1-UC6,3000.000,g,in,receive,invoice:gulli:CI-418003,invoice-pipeline,Paesanella- Bocconcini 1kg
2026-07-01,stow,gulli:VEGD004-UC10,500.0000,g,in,receive,invoice:gulli:CI-418003,invoice-pipeline,Dairy-Free (Vegan) Shredded Mozzarella 500g
2026-07-01,stow,gulli:ZAMSALPEPSLI-UC5,9000.000,g,in,receive,invoice:gulli:CI-418003,invoice-pipeline,Zammit- Sliced Pepperoni Salami 3kg
2026-07-01,stow,lightspeed:22479979,60000.000,g,in,receive,invoice:gulli:CI-418003,invoice-pipeline,Big Cheese- Shredded Mozzarella 2kg
2026-07-01,stow,lightspeed:22873831,150.000,each,in,receive,invoice:gulli:CI-418003,invoice-pipeline,"B Flute Lock Top 11"" Pizza Boxes x 50"
2026-07-01,stow,lightspeed:22873851,200.000,each,in,receive,invoice:gulli:CI-418003,invoice-pipeline,"B Flute Lock Top 13"" Pizza Boxes x 50"
2026-07-01,stow,select-fresh:CUCTE,1.00,each,in,receive,invoice:select_fresh:3071790,invoice-pipeline,CUCUMBER TELE/CONTINENTAL EACH
2026-07-01,stow,select-fresh:EDMVI,1.00,each,in,receive,invoice:select_fresh:3071790,invoice-pipeline,EDIBLE FLOWER MIXED VIOLA PUN
2026-07-01,stow,select-fresh:HRMIN,2.00,each,in,receive,invoice:select_fresh:3071790,invoice-pipeline,HERB MINT ROUND LEAF BCH
2026-07-01,stow,select-fresh:JUCAP,4000.00,ml,in,receive,invoice:select_fresh:3071790,invoice-pipeline,JUICE CLEAR APPLE 2LTR
2026-07-01,stow,select-fresh:JUCR,2000.00,ml,in,receive,invoice:select_fresh:3071790,invoice-pipeline,JUICE CRANBERRY 2LTR
2026-07-02,hg,fresh-fruit-team:CSB,4,each,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Choy Sum (Bunch)
2026-07-02,hg,fresh-fruit-team:CTGKG,250.00,g,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Chillies Green Thai
2026-07-02,hg,fresh-fruit-team:G500,500.0,g,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Garlic (500 Gram Pack)
2026-07-02,hg,fresh-fruit-team:HCB,2,each,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Herb Coriander
2026-07-02,hg,fresh-fruit-team:HCBCH,6,each,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Herb Chives
2026-07-02,hg,fresh-fruit-team:HMRBCH,2,each,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Herb Mint Round
2026-07-02,hg,fresh-fruit-team:KITCARSHKG,1000,g,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Carrot Shredded
2026-07-02,hg,fresh-fruit-team:LCBTPEA,2,each,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Lettuce Cos Baby Twin Pack
2026-07-02,hg,fresh-fruit-team:MHCP,4,each,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Micro Herb Coriander
2026-07-02,hg,fresh-fruit-team:MKB500PUN,500.0,g,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Mushroom King Brown (500g Punnet)
2026-07-02,hg,fresh-fruit-team:SBCH,4,each,in,receive,invoice:fresh_fruit_team:INB00109734,invoice-pipeline,Shallot
2026-07-02,stow,be-foods:10536,12000.00,g,in,receive,invoice:be_foods:6900914,invoice-pipeline,CHICKEN BONE 12KG
2026-07-02,stow,be-foods:10556,10000.00,g,in,receive,invoice:be_foods:6900914,invoice-pipeline,CHICKEN WHOLE THIGH 5KG
2026-07-02,stow,be-foods:71323,4.00,each,in,receive,invoice:be_foods:6900914,invoice-pipeline,WIPES - BLUE HEAVY DUTY 90
2026-07-02,stow,jun-pacific:BF7517145,6,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,“Kobayashi” Gluten Free Ramen Noodle
2026-07-02,stow,jun-pacific:DE81595,1,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,"""Jun"" Roasted Sesame Seed White"
2026-07-02,stow,jun-pacific:EE8101034,1,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,“Jun Pacific”Cooking Sake
2026-07-02,stow,jun-pacific:EZ9523255,1,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,“Sempio” Gochujang Korean Chilli Paste
2026-07-02,stow,jun-pacific:HA8204606,1,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,“S&B” EX (Mild) Torokeru Curry Flake
2026-07-02,stow,jun-pacific:HA8204612,1000,g,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,"""S&B"" EX Golden Curry Mid Hot (1kg)"
2026-07-02,stow,jun-pacific:JB8203032,1,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,"""Momoya"" Kimchi Sauce Value Pack"
2026-07-02,stow,jun-pacific:KF8524001,10,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,“Jun” Frozen Soybean (Edamame)
2026-07-02,stow,jun-pacific:QB8514617,15,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,“Jun” Marumatsu Vegetable Dumpling 39-41pcs (Vegetable
2026-07-02,stow,jun-pacific:QB8518257,3,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,Frozen Coated Octopus leg
2026-07-02,stow,jun-pacific:QZ8521496,1,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,“Jun” Octopus Ball (Takoyaki) 50pcs
2026-07-02,stow,jun-pacific:SJ7520704,5,each,in,receive,invoice:jun_pacific:NB10516662,invoice-pipeline,“Yamasan” Fish Cake (Naruto Maki)
